route_id,service_id,trip_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed
05,T24_MV-2-32,34394,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34395,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34396,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34397,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34398,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34399,Théâtre des Arts ROUEN,1,,,
92,T24_BL-2-31,344,Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE,1,,,
90,TXM_J2-2-31,3440,Georges Braque GRAND QUEVILLY,0,,,
05,T24_MV-2-32,34400,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34401,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34402,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34403,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34404,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34405,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34406,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34407,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34408,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34409,Théâtre des Arts ROUEN,1,,,
90,TXM_J2-2-31,3441,Georges Braque GRAND QUEVILLY,0,,,
05,T24_MV-2-32,34410,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34411,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34412,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34413,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34414,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34415,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34416,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34417,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34418,Théâtre des Arts ROUEN,1,,,
05,T24_MV-2-32,34419,Théâtre des Arts ROUEN,1,,,
90,TXM_J2-2-31,3442,Georges Braque GRAND QUEVILLY,0,,,
05,T24_MV-2-32,34420,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34421,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34422,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34423,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34424,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34425,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34426,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34427,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34428,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34429,Théâtre des Arts ROUEN,1,,,
90,TXM_J2-2-31,3443,Georges Braque GRAND QUEVILLY,0,,,
05,T24_VE-2-127,34430,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34431,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34432,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34433,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34434,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34435,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34436,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34437,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34438,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34439,Théâtre des Arts ROUEN,1,,,
90,TXM_J2-2-31,3444,Georges Braque GRAND QUEVILLY,0,,,
05,T24_VE-2-127,34440,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34441,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34442,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34443,Théâtre des Arts ROUEN,1,,,
05,T24_VE-2-127,34444,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34445,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34446,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34447,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34448,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34449,Théâtre des Arts ROUEN,1,,,
90,TXM_J2-2-31,3445,Georges Braque GRAND QUEVILLY,0,,,
05,T24_RO-2-31,34450,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34451,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34452,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34453,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34454,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34455,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34456,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34457,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34458,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34459,Théâtre des Arts ROUEN,1,,,
90,TXM_J2-2-31,3446,Georges Braque GRAND QUEVILLY,0,,,
05,T24_RO-2-31,34460,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34461,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34462,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34463,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34464,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34465,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34466,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34467,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34468,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34469,Théâtre des Arts ROUEN,1,,,
90,TXM_J2-2-31,3447,Georges Braque GRAND QUEVILLY,0,,,
05,T24_RO-2-31,34470,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34471,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34472,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34473,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34474,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34475,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34476,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34477,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34478,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34479,Théâtre des Arts ROUEN,1,,,
90,TXM_J2-2-31,3448,Georges Braque GRAND QUEVILLY,0,,,
05,T24_RO-2-31,34480,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34481,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34482,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34483,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34484,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34485,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34486,Théâtre des Arts ROUEN,1,,,
05,T24_RO-2-31,34487,Théâtre des Arts ROUEN,1,,,
